split,instance,K,method,HV,IGD,PF_Overlap,PF_Drift,Diversity,Runtime
Training,syn_n200_k20_high_corr_normal_low_vol_r03_s20260754,40,theta_234,1.039046166157989,0.05370253111398727,0.3502777777777778,0.08243432689876411,0.7789172376615119,3.4168303866666667
Training,syn_n200_k20_high_corr_normal_low_vol_r03_s20260754,40,theta_237,1.039046166157989,0.05370253111398727,0.3502777777777778,0.08243432689876411,0.7789172376615119,3.2938256099999994
Training,syn_n200_k20_low_corr_heavy_tail_high_vol_r03_s20260756,40,theta_011,0.890590856639923,0.08838767089064815,0.6533333333333332,0.05515447899837638,0.5889455470410591,1.6816522666666665
Training,syn_n200_k20_low_corr_heavy_tail_high_vol_r03_s20260756,40,theta_034,0.7640784463243645,0.13374527228303165,0.41999999999999993,0.03936751090895917,0.46175980774204406,2.362889796666667
Training,syn_n200_k20_low_corr_heavy_tail_high_vol_r03_s20260756,40,theta_037,0.7640784463243645,0.13374527228303165,0.41999999999999993,0.03936751090895917,0.46175980774204406,2.38538838
Training,syn_n200_k20_low_corr_heavy_tail_high_vol_r03_s20260756,40,theta_045,0.7640784463243645,0.13374527228303165,0.41999999999999993,0.03936751090895917,0.46175980774204406,2.9002429333333337
Training,syn_n200_k20_low_corr_heavy_tail_high_vol_r03_s20260756,40,theta_047,0.7640784463243645,0.13374527228303165,0.41999999999999993,0.03936751090895917,0.46175980774204406,3.749796683333332
Training,syn_n200_k20_low_corr_heavy_tail_high_vol_r03_s20260756,40,theta_067,0.8365009768447957,0.10762641095496868,0.5588888888888889,0.0552437227205281,0.5265294968979991,3.32376719
Training,syn_n200_k20_low_corr_heavy_tail_high_vol_r03_s20260756,40,theta_076,0.8366850677810503,0.10756100857128208,0.5569444444444444,0.056372117802057205,0.5267536910664452,3.204722076666667
Training,syn_n200_k20_low_corr_heavy_tail_high_vol_r03_s20260756,40,theta_078,0.8370038622523972,0.10739458181842432,0.5602777777777778,0.055284375436903586,0.5258124404463503,3.2371840866666663
Training,syn_n200_k20_low_corr_heavy_tail_high_vol_r03_s20260756,40,theta_084,0.8661573255995343,0.09944066211018196,0.6497222222222222,0.03599659000064562,0.5447745813712294,2.7586744566666668
Training,syn_n200_k20_low_corr_heavy_tail_high_vol_r03_s20260756,40,theta_086,0.8661573255995343,0.09944066211018196,0.6497222222222222,0.03599659000064562,0.5447745813712294,2.4320961433333332
Training,syn_n200_k20_low_corr_heavy_tail_high_vol_r03_s20260756,40,theta_089,0.8661573255995343,0.09944066211018196,0.6497222222222222,0.03599659000064562,0.5447745813712294,3.29375191
Training,syn_n200_k20_low_corr_heavy_tail_high_vol_r03_s20260756,40,theta_118,0.7855499043346719,0.1248519303124059,0.42833333333333334,0.04005711152291674,0.5045412841943594,3.2580677099999997
Training,syn_n200_k20_low_corr_heavy_tail_high_vol_r03_s20260756,40,theta_131,0.7855499043346719,0.1248519303124059,0.42833333333333334,0.04005711152291674,0.5045412841943594,3.3199459100000004
Training,syn_n200_k20_low_corr_heavy_tail_high_vol_r03_s20260756,40,theta_132,0.7855499043346719,0.1248519303124059,0.42833333333333334,0.04005711152291674,0.5045412841943594,3.077376066666666
Training,syn_n200_k20_low_corr_heavy_tail_high_vol_r03_s20260756,40,theta_144,0.8100265787145166,0.11477920461957834,0.5725,0.03974717939805963,0.4381275072419025,2.4773148666666667
Training,syn_n200_k20_low_corr_heavy_tail_high_vol_r03_s20260756,40,theta_159,0.8100265787145166,0.11477920461957834,0.5725,0.03974717939805963,0.4381275072419025,3.4841324866666668
Training,syn_n200_k20_low_corr_heavy_tail_high_vol_r03_s20260756,40,theta_164,0.9113027541727371,0.07989224456006529,0.648888888888889,0.05090215844782751,0.6499572437292573,3.0725273533333333
Training,syn_n200_k20_low_corr_heavy_tail_high_vol_r03_s20260756,40,theta_170,0.9113027541727371,0.07989224456006529,0.648888888888889,0.05090215844782751,0.6499572437292573,3.254647686666666
Training,syn_n200_k20_low_corr_heavy_tail_high_vol_r03_s20260756,40,theta_175,0.9113027541727371,0.07989224456006529,0.648888888888889,0.05090215844782751,0.6499572437292573,3.2141002133333334
Training,syn_n200_k20_low_corr_heavy_tail_high_vol_r03_s20260756,40,theta_189,0.9113027541727371,0.07989224456006529,0.648888888888889,0.05090215844782751,0.6499572437292573,7.45725524
Training,syn_n200_k20_low_corr_heavy_tail_high_vol_r03_s20260756,40,theta_200,0.8033604962341664,0.11640461459653835,0.39250000000000007,0.054361260726078456,0.5538329014568512,7.1306986100000005
Training,syn_n200_k20_low_corr_heavy_tail_high_vol_r03_s20260756,40,theta_223,0.79673427900069,0.12012517527749358,0.5419444444444445,0.03977880620158451,0.4492895148433023,6.985093683333332
Training,syn_n200_k20_low_corr_heavy_tail_high_vol_r03_s20260756,40,theta_234,0.79673427900069,0.12012517527749358,0.5419444444444445,0.03977880620158451,0.4492895148433023,2.9971582900000007
Training,syn_n200_k20_low_corr_heavy_tail_high_vol_r03_s20260756,40,theta_237,0.79673427900069,0.12012517527749358,0.5419444444444445,0.03977880620158451,0.4492895148433023,3.2568568666666664
Training,syn_n200_k20_low_corr_normal_low_vol_r01_s20260757,40,theta_011,0.8959402235794831,0.07074889974009488,0.6425,0.06351268613595444,0.6689824430178408,1.7115804366666665
Training,syn_n200_k20_low_corr_normal_low_vol_r01_s20260757,40,theta_034,0.7822426347398654,0.11499917567387244,0.3275,0.05430579170801498,0.5554123754259517,2.44764372
Training,syn_n200_k20_low_corr_normal_low_vol_r01_s20260757,40,theta_037,0.7822426347398654,0.11499917567387244,0.3275,0.05430579170801498,0.5554123754259517,2.4630927000000002
Training,syn_n200_k20_low_corr_normal_low_vol_r01_s20260757,40,theta_045,0.7822426347398654,0.11499917567387244,0.3275,0.05430579170801498,0.5554123754259517,2.953293856666667
Training,syn_n200_k20_low_corr_normal_low_vol_r01_s20260757,40,theta_047,0.7822426347398654,0.11499917567387244,0.3275,0.05430579170801498,0.5554123754259517,3.6546937633333334
Training,syn_n200_k20_low_corr_normal_low_vol_r01_s20260757,40,theta_067,0.8012457871013873,0.10656899331916274,0.43694444444444447,0.05608001975568121,0.5551795581843664,3.152711216666667
Training,syn_n200_k20_low_corr_normal_low_vol_r01_s20260757,40,theta_076,0.8012457871013873,0.10656899331916274,0.43694444444444447,0.05608001975568121,0.5551795581843664,3.4581182933333334
Training,syn_n200_k20_low_corr_normal_low_vol_r01_s20260757,40,theta_078,0.8012457871013873,0.10656899331916274,0.43694444444444447,0.05608001975568121,0.5551795581843664,3.3142487866666666
Training,syn_n200_k20_low_corr_normal_low_vol_r01_s20260757,40,theta_084,0.9172541838342336,0.06153102843346312,0.6455555555555557,0.04559020183498474,0.7006895441989822,2.9497500000000003
Training,syn_n200_k20_low_corr_normal_low_vol_r01_s20260757,40,theta_086,0.9172541838342336,0.06153102843346312,0.6455555555555557,0.04559020183498474,0.7006895441989822,2.485836533333334
Training,syn_n200_k20_low_corr_normal_low_vol_r01_s20260757,40,theta_089,0.9172541838342336,0.06153102843346312,0.6455555555555557,0.04559020183498474,0.7006895441989822,3.249472736666667
Training,syn_n200_k20_low_corr_normal_low_vol_r01_s20260757,40,theta_118,0.7852290358044615,0.11457333647429392,0.3227777777777778,0.05023923188665284,0.5716224623537145,3.4436417633333334
Training,syn_n200_k20_low_corr_normal_low_vol_r01_s20260757,40,theta_131,0.7852290358044615,0.11457333647429392,0.3227777777777778,0.05023923188665284,0.5716224623537145,3.26394044
Training,syn_n200_k20_low_corr_normal_low_vol_r01_s20260757,40,theta_132,0.7852290358044615,0.11457333647429392,0.3227777777777778,0.05023923188665284,0.5716224623537145,3.442739096666666
Training,syn_n200_k20_low_corr_normal_low_vol_r01_s20260757,40,theta_144,0.7905790565583897,0.1137979835845222,0.46722222222222226,0.06609927120463338,0.4993463410395424,2.57641897
Training,syn_n200_k20_low_corr_normal_low_vol_r01_s20260757,40,theta_159,0.7905790565583897,0.1137979835845222,0.46722222222222226,0.06609927120463338,0.4993463410395424,3.3387474999999998
Training,syn_n200_k20_low_corr_normal_low_vol_r01_s20260757,40,theta_164,0.9108167883193017,0.06528582644251266,0.5797222222222221,0.06682849970453711,0.7511221998941289,3.2180865633333324
Training,syn_n200_k20_low_corr_normal_low_vol_r01_s20260757,40,theta_170,0.9108167883193017,0.06528582644251266,0.5797222222222221,0.06682849970453711,0.7511221998941289,3.3968690433333326
Training,syn_n200_k20_low_corr_normal_low_vol_r01_s20260757,40,theta_175,0.9108167883193017,0.06528582644251266,0.5797222222222221,0.06682849970453711,0.7511221998941289,3.3898114199999996
Training,syn_n200_k20_low_corr_normal_low_vol_r01_s20260757,40,theta_189,0.9108167883193017,0.06528582644251266,0.5797222222222221,0.06682849970453711,0.7511221998941289,7.512975956666667
Training,syn_n200_k20_low_corr_normal_low_vol_r01_s20260757,40,theta_200,0.8639494520730923,0.0884746666029446,0.31138888888888877,0.09814441473560091,0.7641473509858554,7.210472730000001
Training,syn_n200_k20_low_corr_normal_low_vol_r01_s20260757,40,theta_223,0.7933054218363841,0.10979999988538426,0.4297222222222222,0.053307055805512246,0.5294962211188602,7.145131326666668
Training,syn_n200_k20_low_corr_normal_low_vol_r01_s20260757,40,theta_234,0.7933054218363841,0.10979999988538426,0.4297222222222222,0.053307055805512246,0.5294962211188602,3.004079766666666
Training,syn_n200_k20_low_corr_normal_low_vol_r01_s20260757,40,theta_237,0.7933054218363841,0.10979999988538426,0.4297222222222222,0.053307055805512246,0.5294962211188602,3.302038253333333
Training,syn_n200_k20_low_corr_skewed_extreme_events_r02_s20260751,40,theta_011,0.9598729601912148,0.07167406323363855,0.6338888888888888,0.04745632456672091,0.6017514721114909,1.6178290166666665
Training,syn_n200_k20_low_corr_skewed_extreme_events_r02_s20260751,40,theta_034,0.9615682275291828,0.0733225382518857,0.2547222222222222,0.06589736470971365,0.794384596377071,2.4311502999999997
Training,syn_n200_k20_low_corr_skewed_extreme_events_r02_s20260751,40,theta_037,0.9615682275291828,0.0733225382518857,0.2547222222222222,0.06589736470971365,0.794384596377071,2.456234453333333
Training,syn_n200_k20_low_corr_skewed_extreme_events_r02_s20260751,40,theta_045,0.9615682275291828,0.0733225382518857,0.2547222222222222,0.06589736470971365,0.794384596377071,2.8815296000000004
Training,syn_n200_k20_low_corr_skewed_extreme_events_r02_s20260751,40,theta_047,0.9615682275291828,0.0733225382518857,0.2547222222222222,0.06589736470971365,0.794384596377071,3.546909153333333
Training,syn_n200_k20_low_corr_skewed_extreme_events_r02_s20260751,40,theta_067,0.9495904253535717,0.0729724252140724,0.36138888888888904,0.054484372472844864,0.7106356813884784,3.2265211366666664
Training,syn_n200_k20_low_corr_skewed_extreme_events_r02_s20260751,40,theta_076,0.9495904253535717,0.0729724252140724,0.36138888888888904,0.054484372472844864,0.7106356813884784,3.3722740866666667
Training,syn_n200_k20_low_corr_skewed_extreme_events_r02_s20260751,40,theta_078,0.9495904253535717,0.0729724252140724,0.36138888888888904,0.054484372472844864,0.7106356813884784,3.110623916666667
Training,syn_n200_k20_low_corr_skewed_extreme_events_r02_s20260751,40,theta_084,0.975588332520786,0.06593088956800883,0.6558333333333334,0.04881038756367858,0.6443609020037753,2.634643336666667
Training,syn_n200_k20_low_corr_skewed_extreme_events_r02_s20260751,40,theta_086,0.975588332520786,0.06593088956800883,0.6558333333333334,0.04881038756367858,0.6443609020037753,2.43470517
Training,syn_n200_k20_low_corr_skewed_extreme_events_r02_s20260751,40,theta_089,0.975588332520786,0.06593088956800883,0.6558333333333334,0.04881038756367858,0.6443609020037753,3.1986326066666675
Training,syn_n200_k20_low_corr_skewed_extreme_events_r02_s20260751,40,theta_118,0.9557441839141606,0.07345533984414342,0.31500000000000006,0.07608146249897296,0.7828763809877928,3.2766969366666663
Training,syn_n200_k20_low_corr_skewed_extreme_events_r02_s20260751,40,theta_131,0.9557441839141606,0.07345533984414342,0.31500000000000006,0.07608146249897296,0.7828763809877928,3.1790264166666664
Training,syn_n200_k20_low_corr_skewed_extreme_events_r02_s20260751,40,theta_132,0.9557441839141606,0.07345533984414342,0.31500000000000006,0.07608146249897296,0.7828763809877928,3.32070297
Training,syn_n200_k20_low_corr_skewed_extreme_events_r02_s20260751,40,theta_144,0.9500361336360643,0.07310994431991902,0.5597222222222221,0.07020575835148302,0.6392009439578433,2.5502212699999998
Training,syn_n200_k20_low_corr_skewed_extreme_events_r02_s20260751,40,theta_159,0.9500361336360643,0.07310994431991902,0.5597222222222221,0.07020575835148302,0.6392009439578433,3.148528883333333
Training,syn_n200_k20_low_corr_skewed_extreme_events_r02_s20260751,40,theta_164,0.9687769295790115,0.06837168064916124,0.6280555555555555,0.044311101697242554,0.6469134171259959,3.09944196
Training,syn_n200_k20_low_corr_skewed_extreme_events_r02_s20260751,40,theta_170,0.9687769295790115,0.06837168064916124,0.6280555555555555,0.044311101697242554,0.6469134171259959,3.3287165
Training,syn_n200_k20_low_corr_skewed_extreme_events_r02_s20260751,40,theta_175,0.9687769295790115,0.06837168064916124,0.6280555555555555,0.044311101697242554,0.6469134171259959,3.1983747533333333
Training,syn_n200_k20_low_corr_skewed_extreme_events_r02_s20260751,40,theta_189,0.9687769295790115,0.06837168064916124,0.6280555555555555,0.044311101697242554,0.6469134171259959,7.0179690966666675
Training,syn_n200_k20_low_corr_skewed_extreme_events_r02_s20260751,40,theta_200,0.9670867175292007,0.07401471668587112,0.24138888888888888,0.07729608831824171,0.8490179701695071,6.83732885
Training,syn_n200_k20_low_corr_skewed_extreme_events_r02_s20260751,40,theta_223,0.9621741461819636,0.06928798242581949,0.5213888888888889,0.05314287097277923,0.6689646981044647,7.033216743333332
Training,syn_n200_k20_low_corr_skewed_extreme_events_r02_s20260751,40,theta_234,0.9621741461819636,0.06928798242581949,0.5213888888888889,0.05314287097277923,0.6689646981044647,2.9261559933333334
Training,syn_n200_k20_low_corr_skewed_extreme_events_r02_s20260751,40,theta_237,0.9621741461819636,0.06928798242581949,0.5213888888888889,0.05314287097277923,0.6689646981044647,3.305271326666667
Training,syn_n200_k20_pathological_cov_mixed_low_vol_r01_s20260753,40,theta_011,1.1250277280100087,0.07963540873709882,0.22470238095238093,0.040950231949389446,0.17763111001927356,1.5829751366666664
Training,syn_n200_k20_pathological_cov_mixed_low_vol_r01_s20260753,40,theta_034,1.1266458161482873,0.08091605787769003,0.1351190476190476,0.09909903103140265,0.4228033376908125,2.3629540200000005
Training,syn_n200_k20_pathological_cov_mixed_low_vol_r01_s20260753,40,theta_037,1.1266458161482873,0.08091605787769003,0.1351190476190476,0.09909903103140265,0.4228033376908125,2.3713923533333334
Training,syn_n200_k20_pathological_cov_mixed_low_vol_r01_s20260753,40,theta_045,1.1266458161482873,0.08091605787769003,0.1351190476190476,0.09909903103140265,0.4228033376908125,2.822236156666667
Training,syn_n200_k20_pathological_cov_mixed_low_vol_r01_s20260753,40,theta_047,1.1266458161482873,0.08091605787769003,0.1351190476190476,0.09909903103140265,0.4228033376908125,3.2739299133333333
Training,syn_n200_k20_pathological_cov_mixed_low_vol_r01_s20260753,40,theta_067,1.1522022640214247,0.06562246234251282,0.28005952380952387,0.06866277556634914,0.4038109741931013,3.17823401
Training,syn_n200_k20_pathological_cov_mixed_low_vol_r01_s20260753,40,theta_076,1.1522022640214247,0.06562246234251282,0.28005952380952387,0.06866277556634914,0.4038109741931013,3.3610462633333333
Training,syn_n200_k20_pathological_cov_mixed_low_vol_r01_s20260753,40,theta_078,1.1522022640214247,0.06562246234251282,0.28005952380952387,0.06866277556634914,0.4038109741931013,3.345049433333334
Training,syn_n200_k20_pathological_cov_mixed_low_vol_r01_s20260753,40,theta_084,1.139806156834313,0.07692029151413984,0.20327380952380952,0.05459171184749252,0.242319288329701,2.5179563566666667
Training,syn_n200_k20_pathological_cov_mixed_low_vol_r01_s20260753,40,theta_086,1.139806156834313,0.07692029151413984,0.20327380952380952,0.05459171184749252,0.242319288329701,2.4101133500000005
Training,syn_n200_k20_pathological_cov_mixed_low_vol_r01_s20260753,40,theta_089,1.139806156834313,0.07692029151413984,0.20327380952380952,0.05459171184749252,0.242319288329701,3.186991426666667
Training,syn_n200_k20_pathological_cov_mixed_low_vol_r01_s20260753,40,theta_118,1.1079193192920036,0.10628345076444319,0.13511904761904764,0.143562058452595,0.6009724194858852,3.267550303333334
Training,syn_n200_k20_pathological_cov_mixed_low_vol_r01_s20260753,40,theta_131,1.1079193192920036,0.10628345076444319,0.13511904761904764,0.143562058452595,0.6009724194858852,3.0205608766666665
Training,syn_n200_k20_pathological_cov_mixed_low_vol_r01_s20260753,40,theta_132,1.1079193192920036,0.10628345076444319,0.13511904761904764,0.143562058452595,0.6009724194858852,3.47668825
Training,syn_n200_k20_pathological_cov_mixed_low_vol_r01_s20260753,40,theta_144,1.1530941294051176,0.07211722863246522,0.28809523809523807,0.0722563434438436,0.3244830533944387,2.3918128500000004
